interaction_id,lead_id,session_id,visitor_id,timestamp,page_name,page_category,page_url,page_depth,event_type,event_name,event_value,button_name,button_location,cta_type,form_name,form_step,form_completed,session_duration_seconds,time_on_page_seconds,scroll_depth_percent,click_count,mouse_activity_score,device_type,browser,operating_system,screen_size,traffic_source,utm_source,utm_medium,utm_campaign,referrer_type,session_number,is_return_visitor,previous_session_gap_days,funnel_stage
INT-071457,LEAD-01187,S-DCE95E131DCB,V-A23FA45830,2026-05-16 16:28:12,Docs,product,/docs,3,track,page_view,0.02,Read Case Study,,banner,,,False,1163.0,47,18,12,0.41,Mobile,Chrome,iOS 17,414x896,facebook,facebook,social,retargeting,search,5,True,3.0,Consideration
INT-059852,LEAD-00417,S-B59BA863BD6D,V-E0C9356D9A,2026-04-15 13:17:39,Security,trust,/security,4,track,page_view,0.01,Register Now,inline,secondary,,,False,,73,24,3,0.82,Desktop,Firefox,Windows 11,2560x1440,google,google,,startup_apr,direct,8,True,1.0,Evaluation
INT-043530,LEAD-00614,S-2ACB2DF6FAB9,V-151A226548,2026-04-11 10:41:11,Webinar,events,/webinar,3,track,page_view,0.09,Register Now,inline,banner,webinar_register_form,1.0,False,1705.0,253,22,1,0.99,Mobile,Safari,iOS 16,360x780,linkedin,linkedin,social,enterprise_q1,search,9,True,6.0,Evaluation
INT-013573,LEAD-00171,S-F1089E403FDF,V-8886839EC9,2026-04-16 09:16:28,Changelog,product,/changelog,2,track,page_view,0.06,Request Demo,hero,banner,,,False,1553.0,269,87,9,0.89,Mobile,Safari,Android 14,360x780,google,google,cpc,startup_founders,email,10,True,1.0,Evaluation
INT-001517,LEAD-01824,S-416FD7F736A2,V-8D7392F391,2026-04-28 11:35:35,About,about,/about,2,track,page_view,0.07,Get Started,inline,inline,,,False,1368.0,172,63,10,0.98,Tablet,Safari,Android 14,1024x768,direct,newsletter,email,enterprise_q1,direct,11,True,2.0,Decision
INT-012954,LEAD-01887,S-7300B4E5B942,V-04CC99FBB8,2026-02-14 21:52:58,Case Studies,social_proof,/case-studies,4,track,page_view,0.09,,footer,primary,,,False,1045.0,91,36,4,0.6,Mobile,Chrome,Android 14,414x896,email_campaign,,email,bfsi_jan,,5,True,2.0,Consideration
INT-025089,LEAD-00486,S-C04EC8096F10,V-A63B225BF7,2026-03-22 13:45:02,Home,home,/,1,track,blog_read,0.14,Read Case Study,hero,inline,,,False,3.0,5,97,2,0.36,Desktop,Chrome,Linux,1920x1080,google,google,cpc,startup_apr,direct,1,False,,Awareness
INT-015815,LEAD-01315,S-E62E264353D5,V-84E9121C70,2026-02-25 15:31:19,Integrations,product,/integrations,3,track,page_view,0.06,Try Free,sidebar,primary,,,False,345.0,46,28,12,0.86,Desktop,Chrome,Linux,1920x1080,instagram,instagram,social,healthcare_mar,email,5,True,4.0,Evaluation
INT-061610,LEAD-00742,S-6ADE26815A8D,V-47A6FEBE9D,2026-04-24 01:59:18,Security,trust,/security,4,track,page_view,0.08,Book a Call,sidebar,secondary,,,False,529.0,103,53,1,0.65,Desktop,Safari,macOS Ventura,1920x1080,linkedin,,social,product_launch,email,3,True,0.0,Consideration
INT-071473,LEAD-00899,S-34CD12654616,V-25D7FCDA1F,2026-03-04 23:32:19,Changelog,product,/changelog,2,track,page_view,0.04,Register Now,hero,secondary,,,False,744.0,91,56,1,0.51,Mobile,,iOS 16,390x844,linkedin,linkedin,social,startup_founders,email,1,False,,Awareness
INT-004671,LEAD-01072,S-0885786C4103,V-66D8224DEE,2026-03-09 00:18:16,Webinar,events,/webinar,3,track,webinar_registration,0.52,Register Now,footer,inline,webinar_register_form,2.0,True,1737.0,35,46,7,0.65,Desktop,Chrome,Linux,1920x1080,facebook,facebook,social,healthcare_mar,,6,True,1.0,Consideration
INT-033733,LEAD-00088,S-A43A133AC96E,V-0A7D260A35,2026-03-31 13:51:40,Free Trial,conversion,/free-trial,6,track,page_view,0.08,Try Free,hero,inline,free_trial_form,3.0,False,-21.0,289,15,5,0.87,Desktop,Chrome,macOS Sonoma,1920x1080,google,google,cpc,bfsi_jan,social,7,True,1.0,Evaluation
INT-021981,LEAD-00210,S-808E007CBAEC,V-66F6DE7846,2026-02-11 22:09:06,Features,product,/features,3,track,page_view,0.07,Read Case Study,footer,banner,,,False,320.0,133,39,5,0.75,Tablet,Chrome,iPadOS 17,820x1180,google,google,cpc,healthcare_mar,search,6,True,4.0,Evaluation
INT-037918,LEAD-00480,S-815850FD38B5,V-129244630A,2026-04-20 08:37:25,Webinar,events,/webinar,3,track,webinar_registration,0.47,Register Now,inline,primary,webinar_register_form,2.0,True,991.0,296,17,12,0.69,Mobile,Chrome,Android 14,414x896,google,google,cpc,startup_founders,direct,5,True,15.0,Evaluation
INT-034395,LEAD-00453,S-6365609C7EE6,V-C214FCBF0A,2026-04-05 00:11:11,Changelog,product,/changelog,2,track,page_view,0.02,WhatsApp Us,navbar,,,,False,673.0,42,14,8,0.86,Desktop,Chrome,macOS Sonoma,1440x900,google,google,,brand_awareness,search,4,True,13.0,Evaluation
INT-020577,LEAD-00640,S-02B9FED6CAF1,V-89AD40C697,2026-04-06 07:43:44,Pricing,pricing,/pricing,5,track,pricing_page_view,0.67,View Pricing,navbar,primary,,,False,659.0,282,11,6,0.74,Desktop,Chrome,Linux,1440x900,linkedin,linkedin,social,brand_awareness,direct,5,True,0.0,Evaluation
INT-073551,LEAD-00135,S-2047DC3D8B8C,V-E7615C9884,2026-03-16 20:05:18,Resources,resources,/resources,2,track,resource_view,0.18,Download PDF,sidebar,banner,,,False,1357.0,100,33,11,0.84,Desktop,Safari,macOS Ventura,2560x1440,direct,google,cpc,,social,7,True,32.0,Decision
INT-024322,LEAD-00638,S-DF6681E09E33,V-CAA607481F,2026-03-02 21:11:38,Pricing,pricing,/pricing,5,track,pricing_page_view,0.68,View Pricing,inline,secondary,,,False,1528.0,73,61,2,0.71,Mobile,Chrome,Android 13,390x844,linkedin,linkedin,,healthcare_mar,email,2,True,7.0,Awareness
INT-001977,LEAD-01189,S-C35AAC284973,V-A7D664638C,2026-02-18 18:19:27,Webinar,events,/webinar,3,track,webinar_registration,0.43,Register Now,,banner,webinar_register_form,3.0,True,1702.0,166,78,7,0.89,Desktop,Chrome,macOS Ventura,2560x1440,direct,facebook,social,product_launch,direct,3,True,2.0,Awareness
INT-073633,LEAD-01534,S-EDB9518D996D,V-F9E9A9A199,2026-03-28 00:46:19,Case Studies,social_proof,/case-studies,4,track,page_view,0.06,Request Demo,footer,primary,,,False,453.0,283,50,1,0.45,Mobile,Chrome,iOS 16,375x667,direct,,,enterprise_q1,direct,18,True,0.0,Decision
INT-015665,LEAD-01731,S-8DBA880E459A,V-368BF1B726,2026-03-30 06:17:42,Home,home,/,1,track,page_view,0.06,Get Started,sidebar,primary,,,False,149.0,207,76,4,0.54,Desktop,Chrome,macOS Sonoma,1366x768,referral,partner,referral,retargeting,,5,True,0.0,Consideration
INT-014581,LEAD-01608,S-84C9BEBC069B,V-8554932691,2026-01-25 12:53:48,Pricing,pricing,/pricing,5,track,page_view,0.08,View Pricing,,secondary,,,False,72.0,171,41,1,0.99,Mobile,Safari,iOS 17,360x780,referral,partner,referral,enterprise_q1,referral,9,True,2.0,Awareness
INT-023658,LEAD-01129,S-135E472EA70C,V-E3FFBD6C6D,2026-02-14 21:10:23,Integrations,product,/integrations,3,track,page_view,0.08,Request Demo,inline,banner,,,False,352.0,148,77,2,0.39,Mobile,,iOS 17,390x844,facebook,,social,retargeting,social,15,True,1.0,Awareness
INT-065667,LEAD-00290,S-B4F14C3F239C,V-C3BE509B88,2026-03-12 10:37:52,Resources,resources,/resources,2,track,document_download,0.25,Download PDF,,primary,,,False,1751.0,219,40,11,0.57,Desktop,Chrome,Linux,2560x1440,direct,google,cpc,healthcare_mar,,5,True,1.0,Consideration
INT-022620,LEAD-00558,S-624B2CFCC1C9,V-FDDBED1E66,2026-04-19 15:22:54,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.39,Book a Call,sidebar,banner,,,False,1026.0,230,54,5,0.49,Mobile,Firefox,Android 14,390x844,linkedin,linkedin,social,product_launch,email,10,True,5.0,Evaluation
INT-065126,LEAD-01739,S-378F7BCEF6A3,V-101BAA6E86,2026-05-05 17:26:46,Webinar,events,/webinar,3,track,page_view,0.06,Register Now,footer,secondary,webinar_register_form,2.0,False,735.0,139,32,3,0.54,Desktop,Safari,Windows 11,1366x768,referral,partner,referral,bfsi_jan,referral,2,True,23.0,Awareness
INT-005964,LEAD-00462,S-085CBABC07C8,V-2978016BC4,2026-05-08 06:18:42,About,about,/about,2,track,page_view,0.05,Learn More,sidebar,primary,,,False,1625.0,207,86,12,0.82,Mobile,Chrome,Android 14,414x896,direct,google,cpc,startup_apr,direct,4,True,1.0,Consideration
INT-026376,LEAD-01854,S-DB06B1B15654,V-E04708FB91,2026-03-08 15:59:38,Blog,blog,/blog,2,track,blog_read,0.13,Read Case Study,navbar,inline,,,False,1392.0,46,42,4,0.83,Desktop,Firefox,macOS Sonoma,2560x1440,email_campaign,newsletter,email,brand_awareness,email,3,True,1.0,Awareness
INT-048936,LEAD-00061,S-E54E79221E24,V-2DA8086D5E,2026-02-02 15:09:23,About,about,/about,2,track,page_view,0.05,Watch Demo,footer,primary,,,False,98.0,14,37,0,0.41,Mobile,Edge,iOS 16,375x667,google,,cpc,bfsi_jan,email,2,True,8.0,Awareness
INT-046722,LEAD-01715,S-C57882091010,V-343767BE6B,2026-01-10 04:17:34,Webinar,events,/webinar,3,track,page_view,0.07,Register Now,footer,banner,webinar_register_form,1.0,False,716.0,134,87,9,0.86,Mobile,Chrome,iOS 16,375x667,referral,,referral,bfsi_jan,referral,5,True,1.0,Evaluation
INT-028534,LEAD-00982,S-413E140B76A3,V-4F9948CAD9,2026-03-25 21:00:55,Blog,blog,/blog,2,track,blog_read,0.08,Download PDF,,primary,,,False,386.0,57,37,10,0.62,Mobile,Chrome,iOS 17,360x780,facebook,facebook,social,healthcare_mar,referral,9,True,3.0,Decision
INT-024432,LEAD-00381,S-6F65C10EC54D,V-C7A1794497,2026-05-02 08:37:41,Pricing,pricing,/pricing,5,track,pricing_page_view,0.79,View Pricing,sidebar,primary,,,False,430.0,134,40,9,0.98,Desktop,Chrome,Windows 10,2560x1440,google,google,cpc,enterprise_q1,email,1,False,,Awareness
INT-053415,LEAD-01471,S-36F5EECD6A6A,V-F47D24A8DB,2026-04-24 06:04:02,Blog,blog,/blog,2,track,blog_read,0.12,Request Demo,hero,inline,,,False,1612.0,126,45,9,0.62,Desktop,Chrome,Windows 11,1440x900,direct,,,startup_apr,social,10,True,1.0,Decision
INT-037493,LEAD-01297,S-43CF3A56EF8A,V-F1E32D17B8,2026-05-31 22:57:23,Blog,blog,/blog,2,track,blog_read,0.19,Try Free,hero,secondary,,,False,46.0,28,29,1,0.31,Tablet,Chrome,iPadOS 17,1024x768,direct,instagram,social,startup_apr,,3,True,5.0,Awareness
INT-028889,LEAD-00609,S-A8DCCD19FC19,V-23EE449E26,2026-05-02 21:46:18,Home,home,/,1,track,page_view,0.01,,navbar,primary,,,False,226.0,82,15,10,0.63,Mobile,Chrome,iOS 17,390x844,linkedin,linkedin,social,startup_apr,,9,True,1.0,Consideration
INT-031199,LEAD-00330,S-0B5CF4E7CA06,V-81062AEF69,2026-01-06 17:08:00,Demo,conversion,/demo,6,track,page_view,0.08,Request Demo,sidebar,,demo_request_form,3.0,False,685.0,249,12,7,0.37,Mobile,Chrome,Android 14,390x844,direct,google,cpc,startup_founders,,1,False,,Awareness
INT-000658,LEAD-00403,S-DC8E4B2428D9,V-6D155896F4,2026-01-14 12:36:31,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.42,,,inline,,,False,1550.0,51,48,11,0.59,Desktop,Chrome,macOS Sonoma,2560x1440,direct,google,cpc,bfsi_jan,direct,2,True,1.0,Awareness
INT-062548,LEAD-00577,S-F4A0559B8699,V-8489DDA382,2026-04-07 16:09:18,Security,trust,/security,4,track,page_view,0.05,Try Free,sidebar,,,,False,325.0,141,20,12,0.43,Mobile,Chrome,iOS 17,390x844,direct,linkedin,social,startup_apr,referral,11,True,3.0,Decision
INT-055722,LEAD-01992,S-0B6EFE34B86C,V-F1E3D84B92,2026-05-10 15:54:18,Docs,product,/docs,3,track,page_view,0.02,,inline,,,,False,1182.0,204,14,5,0.48,Desktop,Safari,Linux,2560x1440,organic,google,organic,product_launch,,7,True,1.0,Evaluation
INT-011506,LEAD-01564,S-904A6A2D8213,V-963C5FDB21,2026-02-26 05:34:35,Free Trial,conversion,/free-trial,6,track,page_view,0.05,Try Free,hero,inline,free_trial_form,2.0,False,1563.0,111,45,5,0.56,Mobile,Edge,Android 14,375x667,direct,,,product_launch,referral,2,True,13.0,Awareness
INT-054960,LEAD-01280,S-E4C1B989BB48,V-DF7050054C,2026-04-25 08:14:52,Demo,conversion,/demo,6,track,page_view,0.02,Request Demo,sidebar,primary,demo_request_form,2.0,False,1342.0,90,52,4,0.96,Mobile,Chrome,iOS 17,414x896,instagram,instagram,social,product_launch,email,9,True,5.0,Decision
INT-043991,LEAD-00608,S-4A222F88B081,V-394D67DFD8,2026-04-27 01:29:55,Demo,conversion,/demo,6,track,demo_request,0.97,Request Demo,hero,primary,demo_request_form,2.0,True,889.0,271,60,11,0.49,Mobile,Safari,Android 14,375x667,linkedin,linkedin,social,brand_awareness,search,11,True,0.0,Decision
INT-050098,LEAD-01128,S-669640B138CB,V-85B12CFDED,2026-04-15 20:01:17,Resources,resources,/resources,2,track,resource_view,0.09,Download PDF,inline,secondary,,,False,1341.0,298,45,7,0.65,Mobile,,iOS 17,414x896,facebook,facebook,social,healthcare_mar,referral,13,True,4.0,Decision
INT-021773,LEAD-00304,S-49413D4D167B,V-CE8A0CC25B,2026-02-01 03:43:10,Testimonials,social_proof,/testimonials,4,track,page_view,0.04,View Pricing,,secondary,,,False,735.0,224,59,3,0.91,Mobile,Chrome,Android 14,360x780,google,google,,bfsi_jan,search,6,True,7.0,Consideration
INT-058369,LEAD-01347,S-FB4A6080693E,V-55329B5ECD,2026-03-04 21:56:03,Home,home,/,1,track,page_view,0.06,Contact Sales,sidebar,banner,,,False,784.0,87,53,1,0.74,Desktop,Opera,macOS Ventura,1440x900,instagram,instagram,social,bfsi_jan,search,2,True,3.0,Evaluation
INT-011399,LEAD-00667,S-DA1BAF4FE0FA,V-1017AB75A0,2026-05-02 02:48:54,Demo,conversion,/demo,6,track,page_view,0.01,Request Demo,hero,secondary,demo_request_form,3.0,False,302.0,94,62,7,0.67,Mobile,Safari,iOS 17,414x896,direct,,social,startup_apr,email,5,True,6.0,Consideration
INT-056199,LEAD-01708,S-0D042AF3EE7E,V-414ACD7D11,2026-03-15 11:43:39,Pricing,pricing,/pricing,5,track,pricing_page_view,0.75,View Pricing,hero,primary,,,False,452.0,165,72,3,0.94,Mobile,Chrome,iOS 16,414x896,referral,partner,referral,retargeting,referral,8,True,26.0,Evaluation
INT-071537,LEAD-00790,S-819F38D2DADD,V-341073351F,2026-05-10 07:24:44,Pricing,pricing,/pricing,5,track,pricing_page_view,0.5,View Pricing,hero,secondary,,,False,487.0,286,15,8,0.46,Tablet,Chrome,Android 14,820x1180,linkedin,linkedin,social,startup_apr,direct,1,False,,Awareness
INT-047955,LEAD-00537,S-347D27CD3AC6,V-93E6CA63CA,2026-04-14 04:30:56,Blog,blog,/blog,2,track,blog_read,0.11,Read Case Study,navbar,banner,,,False,968.0,277,50,2,0.32,Mobile,Chrome,Android 14,414x896,linkedin,,social,,search,1,False,,Awareness
INT-003258,LEAD-00531,S-2F36B8ADCA28,V-CA8BA7A5A9,2026-05-05 19:02:26,Security,trust,/security,4,track,page_view,0.1,Watch Demo,footer,,,,False,622.0,236,60,4,0.69,Mobile,Chrome,iOS 17,375x667,linkedin,linkedin,social,healthcare_mar,email,2,True,3.0,Awareness
INT-034500,LEAD-00380,S-1ED0DC253DAC,V-711BD099CD,2026-03-03 08:00:04,Blog,blog,/blog,2,track,blog_read,0.06,Get Started,navbar,inline,,,False,300.0,115,96,2,0.98,Mobile,Safari,iOS 17,360x780,direct,google,cpc,startup_founders,social,9,True,3.0,Decision
INT-042261,LEAD-01491,S-1193D8E1A21A,V-3656A08DF9,2026-01-17 07:01:18,Demo,conversion,/demo,6,track,page_view,0.01,Request Demo,navbar,inline,demo_request_form,3.0,False,159.0,130,30,1,0.83,Desktop,Chrome,Windows 10,1440x900,direct,,,bfsi_jan,direct,2,True,0.0,Awareness
INT-015312,LEAD-01390,S-66FCF66C12CB,V-609327BED5,2026-02-16 14:29:27,Integrations,product,/integrations,3,track,page_view,0.05,Request Demo,,secondary,,,False,988.0,156,96,5,0.72,Mobile,Firefox,Android 14,375x667,instagram,instagram,social,enterprise_q1,social,1,False,,Awareness
INT-030878,LEAD-01821,S-9B9FBD9D21ED,V-02CEC67D89,2026-04-19 03:07:22,Demo,conversion,/demo,6,track,demo_request,0.84,Request Demo,hero,primary,demo_request_form,1.0,True,1389.0,62,64,8,0.4,Desktop,Firefox,Windows 10,1920x1080,direct,newsletter,email,startup_founders,,6,True,0.0,Decision
INT-022679,LEAD-01778,S-24B3131B5478,V-E2CF84530B,2026-04-29 19:32:37,Partners,partnerships,/partners,3,track,page_view,0.01,Book a Call,navbar,banner,,,False,1223.0,85,55,5,0.77,Mobile,Chrome,Android 13,375x667,email_campaign,newsletter,email,startup_apr,search,5,True,9.0,Consideration
INT-052886,LEAD-01790,S-C0DC19DA9235,V-C0D3961F8F,2026-03-26 05:07:19,Features,product,/features,3,track,page_view,0.01,Download PDF,inline,,,,False,1246.0,247,26,7,0.34,Mobile,Safari,iOS 16,390x844,email_campaign,newsletter,email,bfsi_jan,referral,5,True,12.0,Consideration
INT-023784,LEAD-00896,S-CC6BD59D3D05,V-D5D17998DF,2026-05-18 14:16:37,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.39,Get Started,footer,secondary,,,False,770.0,171,63,3,0.54,Mobile,Chrome,iOS 16,390x844,linkedin,linkedin,,bfsi_jan,,9,True,4.0,Evaluation
INT-014258,LEAD-01745,S-281F4A77F439,V-4B2785FD2E,2026-05-12 14:46:43,Resources,resources,/resources,2,track,scroll,0.02,Download PDF,sidebar,,,,False,7.0,7,15,2,0.2,Desktop,Safari,Windows 10,2560x1440,referral,partner,referral,healthcare_mar,social,7,True,8.0,Awareness
INT-036768,LEAD-01789,S-EBA727583506,V-466EAD7EC2,2026-01-11 17:56:30,Blog,blog,/blog,2,track,blog_read,0.05,,footer,inline,,,False,514.0,78,48,1,0.67,Desktop,Chrome,macOS Sonoma,1440x900,email_campaign,newsletter,email,bfsi_jan,referral,1,False,,Awareness
INT-065709,LEAD-01695,S-73F1451ECC56,V-9082B553B3,2026-02-20 06:11:22,Docs,product,/docs,3,track,page_view,0.06,Read Case Study,sidebar,inline,,,False,1474.0,284,94,1,0.93,Desktop,,Linux,1440x900,referral,partner,referral,bfsi_jan,direct,1,False,,Awareness
INT-006187,LEAD-00657,S-40499E977298,V-27F1CE1188,2026-03-25 18:58:30,Resources,resources,/resources,2,track,resource_view,0.06,Download PDF,navbar,banner,,,False,178.0,32,78,3,0.89,Mobile,Firefox,Android 13,390x844,linkedin,linkedin,social,brand_awareness,direct,2,True,14.0,Awareness
INT-021164,LEAD-01440,S-EE0504F33F89,V-268264410F,2026-05-30 09:10:08,Free Trial,conversion,/free-trial,6,track,page_view,0.03,Try Free,footer,primary,free_trial_form,2.0,False,1553.0,155,62,11,0.71,Tablet,Chrome,Android 14,1024x768,direct,,,startup_apr,direct,12,True,8.0,Evaluation
INT-035952,LEAD-01940,S-A79145B4FCC5,V-DFC2698FD8,2026-02-10 10:54:04,Docs,product,/docs,3,track,page_view,0.05,Watch Demo,hero,inline,,,False,3.0,8,20,1,0.3,Mobile,Safari,iOS 16,414x896,organic,google,organic,bfsi_jan,direct,3,True,11.0,Consideration
INT-008921,LEAD-00069,S-B054D2BF3B29,V-4A15969D9D,2026-03-18 11:37:54,Home,home,/,1,track,page_view,0.06,,hero,secondary,,,False,130.0,33,72,3,0.89,Mobile,Firefox,iOS 16,360x780,google,google,,startup_apr,social,3,True,30.0,Consideration
INT-010319,LEAD-01689,S-1DF8256C074C,V-2141EDD88D,2026-03-23 05:06:07,Integrations,product,/integrations,3,track,page_view,0.09,Register Now,navbar,banner,,,False,572.0,270,20,1,0.97,Mobile,Chrome,iOS 17,414x896,referral,partner,referral,,email,3,True,12.0,Consideration
INT-068460,LEAD-01846,S-8C45B2E3929F,V-359DE479A8,2026-04-09 06:12:28,Features,product,/features,3,track,page_view,0.09,,sidebar,secondary,,,False,1001.0,111,62,11,0.93,Mobile,Safari,Android 14,390x844,direct,newsletter,email,bfsi_jan,direct,4,True,1.0,Consideration
INT-015045,LEAD-00529,S-013997CEF285,V-A2DE7EBE36,2026-02-16 12:03:32,Resources,resources,/resources,2,track,resource_view,0.14,Download PDF,,,,,False,583.0,229,70,7,0.37,Tablet,Chrome,iPadOS 17,1280x800,linkedin,linkedin,social,product_launch,direct,3,True,16.0,Awareness
INT-000039,LEAD-01690,S-F438840EF2D3,V-119D096689,2026-04-04 14:59:24,Testimonials,social_proof,/testimonials,4,track,page_view,0.01,Download PDF,footer,secondary,,,False,1133.0,268,44,7,0.39,Mobile,Chrome,iOS 17,390x844,referral,partner,,startup_apr,,5,True,9.0,Consideration
INT-036754,LEAD-01069,S-499949C0E94C,V-ADBC19A8B2,2026-05-16 00:49:41,Pricing,pricing,/pricing,5,track,page_view,0.02,View Pricing,sidebar,inline,,,False,760.0,209,28,2,0.91,Mobile,Firefox,iOS 17,414x896,facebook,facebook,social,brand_awareness,direct,14,True,4.0,Decision
INT-032184,LEAD-01332,S-CAC9D2A7DB23,V-0ABF923CD6,2026-03-18 18:29:43,Docs,product,/docs,3,track,page_view,0.04,View Pricing,inline,inline,,,False,1618.0,161,17,9,0.39,Tablet,Chrome,Android 14,1024x768,instagram,instagram,social,healthcare_mar,email,6,True,4.0,Consideration
INT-072755,LEAD-OUTLIER-017,S-E677B39CB0A5,V-D774BEA64E,2026-03-14 09:48:00,Free Trial,conversion,/free-trial,6,track,page_view,0.07,Try Free,inline,inline,free_trial_form,3.0,False,632.0,174,84,1,0.35,Mobile,Chrome,Android 14,375x667,direct,google,organic,bfsi_jan,referral,2,True,7.0,Awareness
INT-043365,LEAD-00493,S-711F61816E71,V-54858930C4,2026-03-27 06:20:09,Pricing,pricing,/pricing,5,track,page_view,0.04,View Pricing,hero,primary,,,False,111.0,164,24,2,0.83,Mobile,Safari,iOS 17,414x896,google,google,cpc,startup_apr,direct,2,True,3.0,Consideration
INT-037848,LEAD-01086,S-521149399319,V-7FA29B09A1,2026-05-02 09:43:20,Webinar,events,/webinar,3,track,page_view,0.09,Register Now,sidebar,secondary,webinar_register_form,2.0,False,1682.0,180,44,2,0.82,Mobile,Chrome,Android 13,360x780,facebook,facebook,social,,social,9,True,20.0,Consideration
INT-067730,LEAD-01916,S-B00FBE56FBE9,V-108229B969,2026-04-01 06:38:36,Case Studies,social_proof,/case-studies,4,track,case_study_view,0.5,WhatsApp Us,footer,secondary,,,False,536.0,105,26,10,0.68,Mobile,Chrome,Android 14,375x667,organic,google,,retargeting,direct,5,True,3.0,Evaluation
INT-002664,LEAD-01953,S-A1A52F434908,V-9CA166642F,2026-05-16 08:37:52,Demo,conversion,/demo,6,track,page_view,0.07,Request Demo,,secondary,demo_request_form,2.0,False,323.0,27,46,8,0.42,Desktop,,Windows 11,1366x768,organic,google,organic,healthcare_mar,direct,3,True,3.0,Evaluation
INT-051679,LEAD-01088,S-C255D9899F48,V-3E2B0F8943,2026-05-29 21:16:50,Features,product,/features,3,track,page_view,0.01,Read Case Study,navbar,,,,False,922.0,29,15,7,0.5,Mobile,Safari,Android 13,414x896,direct,facebook,social,startup_apr,,6,True,2.0,Consideration
INT-039950,LEAD-00714,S-22962ED8F1FF,V-ACE124902C,2026-03-06 07:45:33,Security,trust,/security,4,track,page_view,0.09,Download PDF,,secondary,,,False,552.0,88,81,1,0.71,Mobile,Brave,Android 13,360x780,linkedin,linkedin,social,healthcare_mar,social,8,True,4.0,Evaluation
